mail_date,section_label,number,title,source,is_syndicated,urls,document
2025-12-01,동국대 [법인/건학위],2,"동국대 오케스트라 동아리 OPUS 지역사회 재능 기부, 어르신들 “감동의 기억 선물받아”",경향신문,False,https://www.khan.co.kr/article/202511302121005,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(251201).hwp
2025-12-01,동국대 [법인/건학위],3,"동국대 중앙도서관, 용천사에 불서 646권 기증",불교신문,False,https://www.ibulgyo.com/news/articleView.html?idxno=433357,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(251201).hwp
2025-12-01,동국대 [법인/건학위],4,"[동문소식 – 전재수(역사교육 90)] 부산에 '재수' 온다… 전재수 장관 “'해양수도 부산', 국가전략으로 추진”",이투데이,False,https://www.etoday.co.kr/news/view/2530005,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(251201).hwp
2025-12-01,동국대 [법인/건학위],5,[칼럼] 변화·발전하는 동국대에 응원을,현대불교,False,https://www.hyunbulnews.com/news/articleView.html?idxno=500987,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(251201).hwp
2025-12-01,대학 [교육],1,"국가 장학금 年 11조 시대, 대학은 더 가난해졌다 “17년 등록금 동결 부작용”",한국대학신문,False,https://news.unn.net/news/articleView.html?idxno=586830,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(251201).hwp
2025-12-01,대학 [교육],2,고등학생까지 'AI 커닝' 저질렀다…교육 현장 대혼란에 결국,한국경제,False,https://www.hankyung.com/article/2025112828777,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(251201).hwp
2025-12-01,불교 [종단],1,[사설] 전통사찰 문화자원 가치 존중돼야,불교신문,False,https://www.ibulgyo.com/news/articleView.html?idxno=433352,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(251201).hwp
2025-12-01,불교 [종단],2,자승 스님 입적 2주기 특집 - 종단운영 철학,법보신문,False,https://www.beopbo.com/news/articleView.html?idxno=332693,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(251201).hwp
2025-12-10,동국대 [법인/건학위],1,"동국대학교 영상대학원 문화콘텐츠학과 총동문회, 동국대에 발전기금 1천만 원 전달",,False,https://www.dongguk.edu/article/DEVFUND/detail/26762840,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(251210).hwp
2025-12-10,동국대 [법인/건학위],2,동국대 총동림동문회 제17대 회장에 진철스님 재임,BBS,False,https://news.bbsi.co.kr/news/articleView.html?idxno=4057688,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(251210).hwp
2025-12-10,동국대 [법인/건학위],3,"콘진원, ‘OTT 콘텐츠 특성화 대학원 지원사업’ 성과 발표… 2025년 신규 공모에 동국대학교, 중앙대학교, 홍익대학교 선정",매일안전신문,False,https://idsn.co.kr/news/view/1065600004348817,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(251210).hwp
2025-12-10,동국대 [법인/건학위],4,"[동문소식 – 이완(미술학부 97)] 이완 동문, 『World Food-Tech Forum 2025』 개막 퍼포먼스 작가로 참여",,False,https://www.dongguk.edu/article/ALUMNINEWS/detail/26762844,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(251210).hwp
2025-12-10,동국대 [법인/건학위],5,매경미디어 NEXT AI 해커톤 대상 동국대·최우수상 숙명여대,매일경제,False,https://www.mk.co.kr/news/society/11487553,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(251210).hwp
2025-12-10,대학 [교육],1,"‘학령인구 급감’ 여대 남녀공학 전환, 논쟁으로 갈라진 대학가",한국대학신문,False,https://news.unn.net/news/articleView.html?idxno=587321,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(251210).hwp
2025-12-10,대학 [교육],2,"구글, 대학생 뽑은 '제미나이 활용 베스트 12' 공개",뉴시스,False,https://www.newsis.com/view/NISX20251209_0003434032,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(251210).hwp
2025-12-10,대학 [교육],3,대학생 60% “취업 큰 기대 없다”… 역량·일자리 부족이 원인,한국대학신문,False,https://news.unn.net/news/articleView.html?idxno=587287,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(251210).hwp
2025-12-10,불교 [종단],1,"조계종 ""신불산 케이블카 건설 반대…세계유산 가치 훼손""",연합뉴스,False,https://www.yna.co.kr/view/AKR20251208128700005,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(251210).hwp
2025-12-10,불교 [종단],2,"한국불교기자협회, 2025 불교기자상 시상식 개최",법보신문,False,https://www.beopbo.com/news/articleView.html?idxno=332863,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(251210).hwp
2026-01-08,동국대 [법인/건학위],1,"동국대 컴퓨터·AI학부 김지희 교수, ‘2025 국가연구개발 우수성과 100선’ 융합분야 최우수성과 선정",교수신문,True,"https://www.kyosu.net/news/articleView.html?idxno=154448
https://www.dailysmart.co.kr/news/articleView.html?idxno=118564",artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260108) (1).hwp
2026-01-08,동국대 [법인/건학위],2,"[동문소식 – 민동욱(전기공학 91)] 스마트폰·자동차용 카메라모듈로 매출 1조2000억 달성한 엠씨넥스… 민동욱 대표 ""차량용 반도체 패키지로 사업 확대""",조선비즈,False,https://biz.chosun.com/it-science/ict/2026/01/03/NEAS7VDV3BD6XAY6C7SJDRDIIU/,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260108) (1).hwp
2026-01-08,동국대 [법인/건학위],3,"[동문소식 – 전화성(컴퓨터공학 96)] 씨엔티테크, 차세대 XR 공연 IP '닥터 두리틀' 제작사 에이뉴프로덕션 투자",전자신문,False,https://www.etnews.com/20260107000332,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260108) (1).hwp
2026-01-08,동국대 [법인/건학위],4,"[동문소식 – 안현범(체육교육 13)] ‘부산에서 새 출발’ 안현범, 조성환 감독과 재회",마이데일리,False,https://www.mydaily.co.kr/page/view/2026010701325216409,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260108) (1).hwp
2026-01-08,대학 [교육],1,“졸업 필수 된 캡스톤 디자인…대학 투입 예산 4년 새 100억 늘었다”,전자신문,False,https://www.etnews.com/20260107000196,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260108) (1).hwp
2026-01-08,대학 [교육],2,새해 유학생 ‘정주’ 활발해지나…법무부 신년사 “출입국·이민정책 ‘주도적 설계’ 전환”,한국대학신문,False,https://news.unn.net/news/articleView.html?idxno=588342,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260108) (1).hwp
2026-01-08,불교 [종단],1,"전국비구니회, 올해부터 돌봄·장례서비스 본격화",불교신문,False,https://www.ibulgyo.com/news/articleView.html?idxno=434416,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260108) (1).hwp
2026-01-08,불교 [종단],2,"명상자판기, 禪話樂, 리더십 학교…참신한 종책 제안 쏟아져",불교신문,False,https://www.ibulgyo.com/news/articleView.html?idxno=434469,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260108) (1).hwp
2026-01-08,불교 [종단],3,"대형 불화 조사·분석 어떻게…국립문화유산연구원, 자료집 펴내",연합뉴스,False,https://www.yna.co.kr/view/AKR20260107025900005,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260108) (1).hwp
2026-01-12,동국대 [법인/건학위],1,"폴리화학 대표 임광호 동문, 동국대에 로터스관 건립기금 2000만원 기부",매일일보,True,"https://www.m-i.kr/news/articleView.html?idxno=1323920
https://www.kfenews.co.kr/news/articleView.html?idxno=652596",artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260112).hwp
2026-01-12,동국대 [법인/건학위],2,"동국대 한류융합학술원, 한미커뮤니케이션학회(KACA) '2026 국제학술대회' 참가",비욘드포스트,False,https://www.beyondpost.co.kr/view.php?ud=20260110092628824892e75d13a3_30,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260112).hwp
2026-01-12,동국대 [법인/건학위],3,"[동문소식 – 이병선(사학 82)] 이병선 속초시장, 17일 단체장 처음으로 출간기념 북콘서트",강원도민일보,False,https://www.kado.net/news/articleView.html?idxno=2027470,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260112).hwp
2026-01-12,동국대 [법인/건학위],4,"[동문소식 – 권기민(스포츠문화 24)] 제주, '무학기 우승주역+영플상' 유승재 등 신인 4명 영입",베스트일레븐,False,https://www.besteleven.com/news/articleView.html?idxno=303697,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260112).hwp
2026-01-12,대학 [교육],1,등록금 인상 논의 본격화…학생 반발ㆍ지역대 ‘모집 부담’ 변수,중앙일보,False,https://www.joongang.co.kr/article/25396659,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260112).hwp
2026-01-12,대학 [교육],2,대학 입시 지형 바꾸는 AI 해일…올해 키워드는 ‘인공지능’,세계일보,False,https://www.segye.com/newsView/20260112503987,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260112).hwp
2026-01-12,불교 [종단],1,전국 불교종립학교 ‘선연을 찾아서’…은해사 템플스테이로 선연 맺어,BBS NEWS,False,https://news.bbsi.co.kr/news/articleView.html?idxno=4061503,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260112).hwp
2026-01-12,불교 [종단],2,'힙불교' 인기에도…조계종 출가자 수 5년째 100명 밑돌아,연합뉴스,False,https://www.yna.co.kr/view/AKR20260110058500005,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260112).hwp
2026-01-14,동국대 [법인/건학위],1,동국대 신임 ‘감사’에 재안스님 선임,불교신문,True,"https://www.ibulgyo.com/news/articleView.html?idxno=434620
https://www.btnnews.tv/news/articleView.html?idxno=88637
https://news.bbsi.co.kr/news/articleView.html?idxno=4062004",artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260114).hwp
2026-01-14,동국대 [법인/건학위],2,"동국대 경기RISE사업단-여주시 농업기술센터, ‘식품산업 발전·산학협력 강화’ 맞손",대학저널,True,"https://dhnews.co.kr/news/view/1065587824385003
https://www.newstnt.com/news/articleView.html?idxno=575766
https://www.newsis.com/view/NISX20260114_0003476019",artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260114).hwp
2026-01-14,동국대 [법인/건학위],3,동국대 '수행평가 지원 연구 사업' 성과공유 세미나 19일 개최,베리타스알파,False,https://www.veritas-a.com/news/articleView.html?idxno=593971,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260114).hwp
2026-01-14,동국대 [법인/건학위],4,"동국대, 숙명여대·성신여대와 공동 고교학점제 성과공유 컨퍼런스.. '내달 4일'",베리타스알파,False,https://www.veritas-a.com/news/articleView.html?idxno=593950,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260114).hwp
2026-01-14,대학 [교육],1,"국가 R&D 우수성과 100선, AI·바이오 중심 대학 연구 경쟁 뚜렷",한국대학신문,False,https://news.unn.net/news/articleView.html?idxno=588665,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260114).hwp
2026-01-14,대학 [교육],2,"등록금 인상 논의 본격화…사립대 ""불가피"" vs 학생 ""효용 적다""",뉴스1,False,https://www.news1.kr/society/education/6037857,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260114).hwp
2026-01-14,대학 [교육],3,사립대총장협 “학생회 만나… 등록금 인상 협조 요청할것”,동아일보,False,https://www.donga.com/news/Society/article/all/20260114/133150713/2,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260114).hwp
2026-01-14,불교 [종단],1,사진으로 기록한 국가무형유산 ‘사찰음식’의 정수,불교IN,False,https://www.bulgyo-in.com/news/articleView.html?idxno=2061,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260114).hwp
2026-01-16,동국대 [법인/건학위],1,[윤재웅 총장 연재] ‘선재봇’이야기 - <2> 나홀로나무,불교신문,False,https://www.ibulgyo.com/news/articleView.html?idxno=434702,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260116).hwp
2026-01-16,동국대 [법인/건학위],2,"동국대 남경완 교수, 이차전지 인재양성 공로 '교육부 장관상'",뉴시스,True,"https://www.newsis.com/view/NISX20260116_0003479398
https://www.etoday.co.kr/news/view/2546261",artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260116).hwp
2026-01-16,동국대 [법인/건학위],3,동국대 '전형 개선 타당성 확보 연구/사업' 성과공유 행사 개최.. '내달 5일',베리타스알파,False,https://www.veritas-a.com/news/articleView.html?idxno=594301,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260116).hwp
2026-01-16,동국대 [법인/건학위],4,"[동문소식 – 구충호(경찰행정 86)] 법무법인 함백, 前 강남경찰서 수사과장 출신 구충호 전문위원 영입",퍼블릭뉴스통신,False,https://www.ttlnews.com/news/articleView.html?idxno=3069577,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260116).hwp
2026-01-16,동국대 [법인/건학위],5,[동문소식 – 이동수(경영 92)] [프로필] 이동수 NH농협 태안군지부장,중도일보,False,https://www.joongdo.co.kr/web/view.php?key=20260115010004733,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260116).hwp
2026-01-16,대학 [교육],1,서울대도 AI 학부 신설…대학가 인공지능 열풍,EBS,False,https://news.ebs.co.kr/ebsnews/allView/60683612/N,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260116).hwp
2026-01-16,대학 [교육],2,‘채용 한파’ 4년제 대학 취업률 평균 62.4%,한국대학신문,False,https://news.unn.net/news/articleView.html?idxno=588825,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260116).hwp
2026-01-16,대학 [교육],3,‘AI 학과’로 몰리는 수능생… 정시 지원자 최근 3년간 최다,동아일보,False,https://www.donga.com/news/Society/article/all/20260115/133158551/2,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260116).hwp
2026-01-16,불교 [종단],1,"조계종, 한국 불교로 ESG의 본질을 다시 묻다",뉴시스,False,https://www.newsis.com/view/NISX20260113_0003475716,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260116).hwp
2026-01-16,불교 [종단],2,선재스님이 이끄는 ‘사찰음식전법단’ 역량 강화 세미나,불교신문,False,https://www.ibulgyo.com/news/articleView.html?idxno=434736,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260116).hwp
2026-01-19,동국대 [법인/건학위],1,건학 120주년 맞은 동국대 ‘AI 선도’ ‘글로벌화’ 박차 서원,불교신문,False,https://www.ibulgyo.com/news/articleView.html?idxno=434826,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260119).hwp
2026-01-19,동국대 [법인/건학위],2,[인터뷰] 동국대에 50억 원 기탁한 이향숙 불자,법보신문,False,https://www.beopbo.com/news/articleView.html?idxno=333495,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260119).hwp
2026-01-19,동국대 [법인/건학위],3,"[동문소식 – 고영수(영어영문 87)] 우리에프아이에스 대표 고영수 이유있는 선임, 임종룡 AI 전환 전략 '키맨'",비즈니스포스트,False,https://www.businesspost.co.kr/BP?command=article_view&num=427109,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260119).hwp
2026-01-19,동국대 [법인/건학위],4,[동문소식 – 박민주(불교 63)] 신간 ‘니르바나’,불교신문,False,https://www.ibulgyo.com/news/articleView.html?idxno=434798,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260119).hwp
2026-01-19,동국대 [법인/건학위],5,"[동문소식 – 윤동춘(국어국문 80)] 6·3 지선, 예천군수 누가 뛰나",경북매일,False,https://www.kbmaeil.com/article/20260105500073,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260119).hwp
2026-01-19,대학 [교육],1,서강대 올해 등록금 2.5% 인상…2년 연속,뉴시스,False,https://www.newsis.com/view/NISX20260119_0003481148,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260119).hwp
2026-01-19,대학 [교육],2,"교육부, 성인 'AI 문해교육' 강화 나선다",강원일보,False,https://www.kwnews.co.kr/page/view/2026011810504137427,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260119).hwp
2026-01-19,불교 [종단],1,“불교 콘텐츠 제작 도와 SNS 전법활동 펼치겠다”,불교신문,False,https://www.ibulgyo.com/news/articleView.html?idxno=434789,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260119).hwp
2026-01-21,동국대 [법인/건학위],1,"동국대 ""생성형 AI, 전교생에 무료 배포""",BBS NEWS,False,https://news.bbsi.co.kr/news/articleView.html?idxno=4062787,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260121).hwp
2026-01-21,동국대 [법인/건학위],2,[출판문화원] 부처님 말씀에서 얻어낸 ‘멘탈 잡는 법’,불교신문,False,https://www.ibulgyo.com/news/articleView.html?idxno=434803,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260121).hwp
2026-01-21,동국대 [법인/건학위],3,"동국대 경영전문대학원, 제24기 핀테크·블록체인 융합 산업 최고위 과정 모집",전자신문,False,https://www.etnews.com/20260120000333,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260121).hwp
2026-01-21,동국대 [법인/건학위],4,"동국대 민화전공 김은화 · 고미경 · 신광숙, 2026년 국회 문화공간조성기획전 선정",,False,https://www.dongguk.edu/article/ALUMNINEWS/detail/26763275,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260121).hwp
2026-01-21,대학 [교육],1,"사립대 줄줄이 등록금 인상…교육부, 등록금 상한 유지 '재확인'",이투데이,False,https://www.etoday.co.kr/news/view/2546887,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260121).hwp
2026-01-21,대학 [교육],2,"서울 제외 32개 의과대학, 지역의사 학생 선발",데일리메디,False,https://www.dailymedi.com/news/news_view.php?wr_id=933149,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260121).hwp
2026-01-21,대학 [교육],3,수험생 절반 “정시 최대 변수는 불수능”... 최상위권은 '의대 정원'에 무게,전자신문,False,https://www.etnews.com/20260121000080,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260121).hwp
2026-02-20,동국대 [법인/건학위],1,"[포토] 건학 120주년 새내기 맞은 동국대, 26학번 입학식 개최",한국대학신문,False,https://news.unn.net/news/articleView.html?idxno=589951,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260220).hwp
2026-02-20,동국대 [법인/건학위],2,"동국대 사범대학, 교육부 6주기 교원양성기관 역량진단평가 ‘최우수 A등급’ 획득",중앙이코노미뉴스,True,"https://www.joongangenews.com/news/articleView.html?idxno=496131
https://www.newstnt.com/news/articleView.html?idxno=587420",artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260220).hwp
2026-02-20,동국대 [법인/건학위],3,"동국대학교-(사)숲생태지도자협회, ‘지속 가능한 미래’ 위해 생태·환경 교육 협력 MOU 체결",산림녹지신문,False,http://www.fgsnews.co.kr/3623515881,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260220).hwp
2026-02-20,동국대 [법인/건학위],4,"동국대-씨엔티테크, '스타트업 CEO/투자심사역 과정' 12기 모집",베리타스알파,False,https://www.veritas-a.com/news/articleView.html?idxno=598844,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260220).hwp
2026-02-20,대학 [교육],1,AI시대 대학 도서관 재정의… ‘복합문화공간’ 자리매김,한국대학신문,False,https://news.unn.net/news/articleView.html?idxno=590053,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260220).hwp
2026-02-20,대학 [교육],2,“0.1%의 희망도 놓치지 마라”… 2026 대입 최후의 보루 ‘추가 모집’ 20일 시작,한국대학신문,False,https://news.unn.net/news/articleView.html?idxno=589948,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260220).hwp
2026-02-20,불교 [종단],1,"조계종 문화사업단-美 CIA(미국요리학교), 사찰음식 교육·세계화 ‘맞손’",현대불교,False,https://www.hyunbulnews.com/news/articleView.html?idxno=502087,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260220).hwp
2026-02-20,불교 [종단],2,"“AI 스님도 등장?”…불교계, 인공지능을 논한다",불교신문,False,https://www.ibulgyo.com/news/articleView.html?idxno=435612,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260220).hwp
2026-02-23,동국대 [법인/건학위],1,[윤재웅 총장 연재] 선재봇 이야기 <7> 질문의 스파링 파트너,불교신문,False,https://www.ibulgyo.com/news/articleView.html?idxno=435656,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260223).hwp
2026-02-23,동국대 [법인/건학위],2,"동국대·씨엔티테크, '스타트업 CEO·투자심사역 과정' 모집…실전형 창업·투자 교육 강화",신아일보,False,https://www.shinailbo.co.kr/news/articleView.html?idxno=2193899,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260223).hwp
2026-02-23,동국대 [법인/건학위],3,"‘상위대 첫 입결’ 동국대 2026입결.. 학종 내신 상승 ‘자연 2.36등급, 인문 2.67등급’",베리타스알파,False,https://www.veritas-a.com/news/articleView.html?idxno=598922,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260223).hwp
2026-02-23,동국대 [법인/건학위],4,"[동문소식 – 한가경(연극 21)] 한가경, 연극 ‘알앤제이’ 합류…로미오와 줄리엣의 재해석 ‘또 한 번 도약’",MK 스포츠,False,https://www.mksports.co.kr/news/entertain/11968637,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260223).hwp
2026-02-23,대학 [교육],1,"‘학폭’ 전력 숨기고 세탁… 대학 편입학, 가해자 ‘필터링’ 사각지대",한국대학신문,False,https://news.unn.net/news/articleView.html?idxno=590084,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260223).hwp
2026-02-23,대학 [교육],2,"대입·사교육 등 교육정책 개선 방안, 국민에게 직접 듣는다",뉴시스,False,https://www.newsis.com/view/NISX20260223_0003521953,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260223).hwp
2026-02-23,불교 [종단],1,1백년 지나 돌아온 '비로자나삼신불도',BBS NEWS,False,https://news.bbsi.co.kr/news/articleView.html?idxno=4068174,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260223).hwp
2026-02-23,불교 [종단],2,살랑~ 부는 봄바람 맞으며 ‘잠시 멈춤’ 할까요? 릴랙스 스팟 108곳 선정,불교신문,False,https://www.ibulgyo.com/news/articleView.html?idxno=435641,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260223).hwp
2026-02-24,동국대 [법인/건학위],1,"동국대 불교학술원, 법보신문·불교IN MOU 체결… 불교문화포털 內 뉴스보드 구축 협력",,True,"https://www.beopbo.com/news/articleView.html?idxno=333990
https://www.bulgyo-in.com/news/articleView.html?idxno=2223",artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260224).hwp
2026-02-24,동국대 [법인/건학위],2,"약학대학 이경 교수팀, 프로테아좀 억제제 내성 넘는 UCHL5 타깃 신약 후보 발굴",,False,https://www.dongguk.edu/article/ACARESE/detail/26763666,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260224).hwp
2026-02-24,동국대 [법인/건학위],3,2028대입 수행평가 어떻게 설계하나.. 동국대 ‘영역명 가이드’ 공개,베리타스알파,False,https://www.veritas-a.com/news/articleView.html?idxno=599117,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260224).hwp
2026-02-24,동국대 [법인/건학위],4,[동문소식 – 박진환(국문 56)] 박진환 시인 시집 600권 출간...“시집발간 최다 보유자”,브레이크뉴스,False,https://www.breaknews.com/1186436,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260224).hwp
2026-02-24,대학 [교육],1,AI 기본교육과정 개발·운영 ‘첫 삽’… 20개대에 60억 원 투입,한국대학신문,False,https://news.unn.net/news/articleView.html?idxno=590106,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260224).hwp
2026-02-24,대학 [교육],2,"교육부, 고교교육 연계 대학 92곳에 575억 지원…학생부·수능 중심 강화",뉴스1,False,https://www.news1.kr/society/education/6080476,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260224).hwp
2026-02-24,불교 [종단],1,화쟁 세미나 ‘다름 넘어 공존으로’,현대불교,False,https://www.hyunbulnews.com/news/articleView.html?idxno=502132,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260224).hwp
2026-03-03,동국대 [법인/건학위],1,"[120利] 동국이 지켜 온 120년의 가치, 윤재웅 총장에게 묻다",동대신문,False,https://www.donggukmedia.com/news/articleView.html?idxno=84926,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260303).hwp
2026-03-03,동국대 [법인/건학위],2,"미타사, '명안스님' 20주기 맞아 동국대에 1억원 전달",BBS NEWS,True,"https://news.bbsi.co.kr/news/articleView.html?idxno=4069100
https://www.hyunbulnews.com/news/articleView.html?idxno=502210",artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260303).hwp
2026-03-03,동국대 [법인/건학위],3,인제군·동국대 “인문고전 번역·AI 활용 협력”,강원도민일보,False,https://www.kado.net/news/articleView.html?idxno=2036563,artifacts/hongbo_original_comparison/originals/오늘의주요뉴스/오늘의 주요 뉴스(260303).hwp
